sales_region_code,item_code,first_cate_code,second_cate_code,prediction_1_month,prediction_2_month,prediction_3_month
102,21285,306,407,883.3598442,884.2791252,883.8194847
102,21289,303,401,98.63436103,98.17490697,98.404634
102,21290,305,412,2263.645576,2256.49099,2260.068283
102,21292,303,410,879.9972019,880.2235928,880.1103973
102,21297,306,407,322.9965487,322.9607496,322.9786491
102,21298,306,407,354.541132,354.5809155,354.5610237
102,21306,306,407,93.87153602,93.31944489,93.59549046
102,21312,302,408,414.138485,414.1152992,414.1268921
102,21314,308,404,1671.346458,1672.377983,1671.862221
102,21318,303,401,2191.02108,2196.514626,2193.767853
102,21320,306,407,0,0,0
102,21326,307,403,1774.313251,1769.027966,1771.670609
102,21328,303,410,492.1641045,492.3837013,492.2739029
102,21329,308,404,2388.397789,2392.028694,2390.213242
102,21330,303,401,389.0511923,389.0758677,389.06353
102,21340,304,409,0,0,0
102,21342,302,408,194.1839509,151.3908858,172.7874184
102,21346,306,407,304.1873722,304.0898533,304.1386127
102,21347,303,401,87.63673043,87.52962852,87.58317947
102,21350,305,412,474.3276482,475.3764458,474.852047
102,21354,308,404,2518.573914,2522.620392,2520.597153
102,21356,306,407,3162.850212,3161.557289,3162.203751
102,21357,303,406,140.0634441,140.0121059,140.037775
102,21359,306,407,2701.668045,2701.604507,2701.636276
102,21361,303,401,22964.6311,22916.41016,22940.52063
102,21363,305,412,830.5925674,826.6572647,828.6249161
102,21373,306,407,5713.344254,5732.915512,5723.129883
102,21376,308,404,0,0,0
102,21379,305,412,763.5364017,762.9142132,763.2253075
102,21381,306,407,304.6331768,304.612505,304.6228409
102,21386,306,407,268.6140323,282.3197675,275.4668999
102,21390,306,407,408.6038418,409.2705517,408.9371967
102,21394,306,407,5029.199753,5029.072037,5029.135895
102,21398,308,404,1805.7864,1804.478951,1805.132675
102,21406,303,401,1064.656467,1062.929745,1063.793106
102,21407,308,404,2177.294678,2181.442657,2179.368668
102,21409,303,410,176.1656289,176.119823,176.1427259
102,21415,305,412,784.1975613,784.0514545,784.1245079
102,21416,308,404,2546.587234,2551.000351,2548.793793
102,21420,307,403,662.5870399,664.3789787,663.4830093
102,21424,306,407,10736.05765,10726.20676,10731.1322
102,21430,306,407,766.3644485,765.1873703,765.7759094
102,21431,302,408,2030.690941,2030.301796,2030.496368
102,21432,308,404,817.719656,817.8318348,817.7757454
102,21433,304,409,1608.170532,1604.931503,1606.551018
102,21435,308,404,5963.244339,5972.68248,5967.963409
102,21437,302,408,1164.587269,1162.601299,1163.594284
102,21440,305,412,773.2282753,774.8972206,774.062748
102,21442,302,408,226.6983619,226.6762433,226.6873026
102,21444,307,403,1468.374966,1460.397236,1464.386101
102,21446,308,404,2932.5196,2932.209862,2932.364731
102,21449,303,401,563.6261826,564.6040268,564.1151047
102,21452,303,406,172.1509557,172.1925254,172.1717405
102,21454,304,409,150,150,150
102,21456,306,407,648.9162617,649.8532314,649.3847466
102,21460,303,406,228.4216928,228.4284544,228.4250736
102,21462,308,404,921.0006504,926.1967297,923.59869
102,21467,306,407,404.1212063,403.5792751,403.8502407
102,21468,305,412,1070.131382,1069.82246,1069.976921
102,21477,303,411,230.4777379,230.4816966,230.4797173
102,21480,303,401,0,0,0
102,21484,305,412,890.3744526,890.1765423,890.2754974
102,21488,307,403,857.4200382,860.418993,858.9195156
102,21490,306,407,978.7245369,978.0073357,978.3659363
102,21492,306,407,286.2677612,286.3208351,286.2942982
102,21496,307,403,2808.089005,2809.398636,2808.74382
102,21501,306,407,4939.059906,4930.687408,4934.873657
102,21502,302,408,671.3356457,671.7077198,671.5216827
102,21507,306,407,2143.843155,2142.306595,2143.074875
102,21511,306,407,48.39270103,48.60552561,48.49911332
102,21517,306,407,448.6089869,448.5790854,448.5940361
102,21518,305,412,280.1333113,280.1618128,280.147562
102,21523,306,407,2919.836517,2920.462555,2920.149536
102,21524,307,403,3148.480499,3148.486816,3148.483658
102,21527,306,407,2294.406418,2292.648788,2293.527603
102,21529,304,409,564.4811945,569.756362,567.1187782
102,21537,306,407,59.34549081,58.83809578,59.0917933
102,21548,306,407,502.0710888,501.5778217,501.8244553
102,21549,307,403,5708.603775,5708.960617,5708.782196
102,21550,301,405,879.5617905,877.9279861,878.7448883
102,21555,303,410,250.9725876,251.0364609,251.0045242
102,21557,307,403,3048.855827,3050.651466,3049.753647
102,21558,302,408,179.8879423,179.8443518,179.866147
102,21561,306,407,1532.874115,1530.087158,1531.480637
102,21562,306,407,357.069993,357.0690298,357.0695114
102,21574,304,409,4048.907928,4053.465118,4051.186523
102,21576,302,408,1176.766327,1177.831985,1177.299156
102,21577,302,408,484.6396484,484.8537979,484.7467232
102,21585,302,408,234.879612,235.0279007,234.9537563
102,21589,306,407,3472.09359,3471.96479,3472.02919
102,21592,307,403,407.0528851,406.9127789,406.982832
102,21596,302,408,1351.997444,1353.334358,1352.665901
102,21597,302,408,559.3617077,559.444521,559.4031143
102,21601,306,407,1401.829697,1401.266006,1401.547852
102,21606,302,408,1321.971394,1320.895123,1321.433258
102,21612,304,409,552.4308319,552.1893005,552.3100662
102,21614,306,407,0,0,0
102,21617,303,401,303.1797352,303.2592258,303.2194805
102,21619,306,402,11018.54855,11028.97586,11023.76221
102,21625,302,408,170.6400657,170.6086469,170.6243563
102,21626,308,404,460.6083822,460.3290415,460.4687119
102,21630,308,404,2590.425301,2594.929771,2592.677536
102,21639,308,404,2874.860146,2874.521111,2874.690628
102,21644,303,401,915.1927509,915.3181133,915.2554321
102,21648,306,407,186.6380515,186.6408858,186.6394687
102,21650,303,401,649.8844452,648.3368759,649.1106606
102,21652,302,408,263.1928167,263.1697168,263.1812668
102,21653,306,407,506.018137,505.9994946,506.0088158
102,21657,306,407,606.7558708,606.3824043,606.5691376
102,21662,302,408,374.5109921,374.7328396,374.6219158
102,21664,307,403,1438.563473,1441.611622,1440.087547
102,21667,307,403,2948.727036,2950.262833,2949.494934
102,21681,302,408,179.4492931,182.5693016,181.0092974
102,21684,304,409,543.8000031,541.2447815,542.5223923
102,21687,306,407,2973.803818,2974.402969,2974.103394
102,21690,303,401,375.9776468,376.1023169,376.0399818
102,21691,301,405,1584.667881,1572.574627,1578.621254
102,21698,308,404,0.8538462]],0.8538462]],0.8538462]]
102,21703,305,412,757.8912086,757.6945,757.7928543
102,21709,302,408,870.8053532,870.9449062,870.8751297
102,21712,306,407,181.3201489,180.869678,181.0949135
102,21713,305,412,1752.002628,1753.687756,1752.845192
102,21715,302,408,2053.326851,2052.344536,2052.835693
102,21727,306,407,2934.624466,2935.24614,2934.935303
102,21731,301,405,506.6991711,507.1949482,506.9470596
102,21737,307,403,0,0,0
102,21739,306,407,97.60518122,97.46903372,97.53710747
102,21740,307,403,1052.53175,1052.471836,1052.501793
102,21743,307,403,1033.396492,1032.95948,1033.177986
102,21745,303,401,130.1563663,130.0129299,130.0846481
102,21749,303,401,993.4227943,994.2900658,993.8564301
102,21754,305,412,747.4116058,762.5111084,754.9613571
102,21755,307,403,815.8004456,816.8152924,816.307869
102,21757,303,406,103.4950705,104.3875294,103.9412999
102,21760,302,408,317.9165316,317.9672194,317.9418755
102,21768,307,403,1476.51318,1474.990192,1475.751686
102,21772,307,403,898.3275299,888.1571121,893.242321
102,21775,302,408,671.9771538,671.49897,671.7380619
102,21777,302,408,409.1925831,409.6988468,409.445715
102,21779,307,403,2162.944122,2151.692261,2157.318192
102,21781,307,403,2036.817245,2036.983261,2036.900253
102,21785,305,412,764.5822163,764.1202526,764.3512344
102,21789,306,407,295.9650488,295.9542208,295.9596348
102,21793,303,411,191.4040546,191.4299126,191.4169836
102,21795,306,407,-291.1714382,-290.7900982,-290.9807682
102,21801,301,405,2282.317711,2294.137062,2288.227386
102,21807,303,410,349.6656656,349.7200346,349.6928501
102,21809,307,403,4561.807663,4561.894272,4561.850967
102,21814,306,407,52.1681422,52.12110102,52.14462161
102,21819,306,402,1256.885761,1252.924992,1254.905376
102,21820,306,407,769.1095867,767.9721317,768.5408592
102,21822,307,403,2959.701363,2961.028618,2960.36499
102,21823,302,408,1316.917484,1315.876171,1316.396828
102,21830,305,412,175.3022614,175.2954445,175.2988529
102,21839,307,403,390.8076572,390.7479382,390.7777977
102,21842,305,412,-12298.48795,-12457.26614,-12377.87704
102,21845,302,408,291.4388847,291.7179871,291.5784359
102,21855,302,408,1135.054092,1134.535217,1134.794655
102,21862,308,404,2585.227013,2588.800697,2587.013855
102,21867,301,405,3666.595078,3674.164505,3670.379791
102,21871,306,407,356.5009489,356.4987001,356.4998245
102,21875,302,408,4243.11554,4242.868042,4242.991791
102,21879,306,407,2945.741737,2946.305687,2946.023712
102,21881,306,407,1766.448586,1760.027473,1763.238029
102,21883,306,407,1844.157986,1844.505573,1844.331779
102,21884,306,407,1681.954994,1680.525856,1681.240425
102,21888,306,407,172.4258952,172.4201818,172.4230385
102,21892,303,410,823.1107769,821.8398609,822.4753189
102,21895,308,404,665.6016216,666.4288654,666.0152435
102,21900,307,403,3101.901093,3104.105835,3103.003464
102,21902,308,404,7315.24913,7310.21962,7312.734375
102,21903,305,412,1130.04855,1129.919941,1129.984245
102,21909,303,401,266.4021931,266.4576664,266.4299297
102,21911,306,407,416.0996284,416.1018524,416.1007404
102,21913,306,407,4802.722092,4781.790848,4792.25647
102,21914,306,407,764.6713924,765.1208401,764.8961163
102,21915,303,410,309.2197495,308.958847,309.0892982
102,21916,305,412,1772.931305,1774.636444,1773.783875
102,21920,305,412,521.3393707,521.7290573,521.534214
102,21922,306,407,2889.504433,2890.025139,2889.764786
102,21923,307,403,1384.889709,1382.321671,1383.60569
102,21926,305,412,263.9824247,263.9145899,263.9485073
102,21928,308,404,2631.928299,2636.925156,2634.426727
102,21940,303,401,156.0918713,156.0569477,156.0744095
102,21942,306,407,592.3270931,595.8457813,594.0864372
102,21951,307,403,3135.836151,3137.424042,3136.630096
102,21953,307,403,3056.61422,3058.288124,3057.451172
102,21955,303,410,857.0662804,857.673748,857.3700142
102,21961,308,404,598.9408531,598.9409599,598.9409065
102,21964,303,410,260.0542021,260.1074076,260.0808048
102,21967,302,408,600.993784,604.8159237,602.9048538
102,21969,303,410,329.4867811,328.8162889,329.151535
102,21974,306,407,774.1205311,774.3409634,774.2307472
102,21977,307,403,769.2615223,768.7441921,769.0028572
102,21978,307,403,4951.943466,4951.306656,4951.625061
102,21979,306,407,682.347868,682.3530979,682.3504829
102,21980,303,401,2695.633011,2695.175552,2695.404282
102,21984,306,407,632.3084393,633.6209736,632.9647064
102,21986,301,405,1089.470703,1107.377213,1098.423958
102,21992,307,403,1076.672794,1076.875256,1076.774025
102,21995,306,407,2414.850563,2409.283195,2412.066879
102,22002,305,412,1783.691708,1785.112385,1784.402046
102,22005,308,404,268.6923246,268.6651773,268.678751
102,22006,302,408,317.6216125,312.6995087,315.1605606
102,22007,302,408,1046.943584,1048.211674,1047.577629
102,22008,308,404,2488.045021,2491.944908,2489.994965
102,22013,303,401,655.4592896,656.2414551,655.8503723
102,22015,304,409,378.9549942,378.9971046,378.9760494
102,22025,306,407,661.5797119,661.4212723,661.5004921
102,22027,306,402,182.5576901,182.0718026,182.3147464
102,22030,307,403,3713.208824,3717.584633,3715.396729
102,22035,305,412,362.7870502,362.9197178,362.853384
102,22038,306,407,1590.919212,1590.887009,1590.903111
102,22040,304,409,428.1541567,427.449748,427.8019524
102,22045,302,408,324.9489412,324.9341383,324.9415398
102,22046,305,412,1133.924049,1134.462257,1134.193153
102,22047,306,407,303.9056931,303.9115372,303.9086151
102,22048,306,407,1811.466358,1809.237148,1810.351753
102,22052,302,408,284.350173,285.003293,284.676733
102,22056,302,408,632.1134167,631.9803638,632.0468903
102,22058,302,408,2288.538948,2288.5924,2288.565674
102,22059,305,412,781.7571316,781.8566837,781.8069077
102,22061,306,407,240.2565603,240.2568789,240.2567196
102,22066,307,403,7859.731018,7863.143738,7861.437378
102,22075,307,403,2963.42878,2965.174736,2964.301758
102,22081,303,401,414.4247742,414.7089462,414.5668602
102,22084,302,408,1655.532101,1654.415333,1654.973717
103,20002,303,406,453.6253414,453.7762966,453.700819
103,20003,301,405,421.0640478,420.9815264,421.0227871
103,20006,307,403,387.7154121,387.7158775,387.7156448
103,20011,303,401,2366.858582,2368.503357,2367.680969
103,20014,307,403,4426.21611,4420.209213,4423.212662
103,20016,303,401,622.9263363,622.8903141,622.9083252
103,20018,306,407,1611.999008,1612.461746,1612.230377
103,20024,306,402,-213.7757082,-221.888936,-217.8323221
103,20025,302,408,2051.899475,2057.079254,2054.489365
103,20033,307,403,-55.44191086,-65.85398948,-60.64795017
103,20038,307,403,673.6921272,673.747715,673.7199211
103,20039,305,412,5137.67334,5198.113556,5167.893448
103,20041,302,408,2136.471138,2136.244621,2136.35788
103,20046,303,401,0,0,0
103,20049,302,408,587.9886322,588.0644913,588.0265617
103,20056,302,408,458.0153589,458.2889814,458.1521702
103,20075,308,404,3098.86071,3102.215645,3100.538177
103,20076,303,401,329.5683146,330.6785917,330.1234531
103,20085,301,405,331.666503,331.2832403,331.4748716
103,20086,303,401,1844.149685,1844.543171,1844.346428
103,20088,308,404,3024.920006,3027.042122,3025.981064
103,20089,307,403,867.7429771,866.3174248,867.030201
103,20091,308,404,9562.738922,9579.185516,9570.962219
103,20093,306,407,2151.910698,2154.84391,2153.377304
103,20099,302,408,0,0,0
103,20107,306,407,1159.048744,1158.924355,1158.986549
103,20111,306,407,545.2789936,545.124258,545.2016258
103,20113,308,404,2008.74157,2014.319496,2011.530533
103,20118,305,412,108.6510346,109.3698432,109.0104389
103,20119,305,412,864.1023235,843.4255238,853.7639236
103,20121,306,407,233.6713457,233.7527418,233.7120438
103,20123,306,407,2311.440086,2312.815285,2312.127686
103,20127,307,403,211.1474962,211.1474161,211.1474562
103,20131,306,407,476.3053808,476.1793413,476.2423611
103,20134,305,412,510.1591091,510.1287098,510.1439095
103,20135,303,401,747.7453709,749.0752316,748.4103012
103,20139,306,407,217.346981,218.9186497,218.1328154
103,20142,306,407,1863.678139,1863.751595,1863.714867
103,20145,306,407,545.4806786,545.1023598,545.2915192
103,20146,306,402,857.8070164,858.8611126,858.3340645
103,20147,307,403,308.6256895,308.3715334,308.4986115
103,20150,304,409,382.1825533,382.2141142,382.1983337
103,20152,305,412,2218.048332,2219.291603,2218.669968
103,20155,303,401,229.2763543,229.2635703,229.2699623
103,20156,305,412,714.1661396,712.9589138,713.5625267
103,20160,303,410,0,0,0
103,20161,302,408,450,450,450
103,20162,302,408,599.0483379,598.9926624,599.0205002
103,20164,306,407,232.6107678,232.6794829,232.6451254
103,20165,305,412,1792.332432,1792.303875,1792.318153
103,20169,308,404,421.9791107,423.8921661,422.9356384
103,20172,306,407,454.7744398,454.5373888,454.6559143
103,20173,303,401,1376.842552,1376.548027,1376.69529
103,20175,304,409,1592.80801,1592.825687,1592.816849
103,20176,307,403,1937.94276,1943.293507,1940.618134
103,20178,307,403,698.4016724,698.4246902,698.4131813
103,20182,303,401,1478.804287,1479.617725,1479.211006
103,20187,302,408,853.4496441,853.9099751,853.6798096
103,20189,305,412,882.8394508,883.5216713,883.1805611
103,20191,305,412,1818.022507,1818.044922,1818.033714
103,20192,308,404,2435.431412,2431.589767,2433.51059
103,20193,302,408,356.6535397,356.6464596,356.6499996
103,20195,302,408,439.23983,437.7396927,438.4897614
103,20198,303,401,2344.986397,2346.59182,2345.789108
103,20206,305,412,1391.264824,1391.057793,1391.161308
103,20207,303,401,507.0832481,506.301609,506.6924286
103,20213,305,412,1329.358616,1329.35751,1329.358063
103,20215,302,408,347.44909,346.7918615,347.1204758
103,20221,306,407,456.9218035,457.681201,457.3015022
103,20222,302,408,0,0,0
103,20224,307,403,10455.8746,10475.7886,10465.8316
103,20225,303,411,253.4164047,253.4404182,253.4284115
103,20226,303,401,2140.628265,2133.545929,2137.087097
103,20227,308,404,2048.065414,2043.631821,2045.848618
103,20231,305,412,0,0,0
103,20235,303,411,334.5808268,333.7224913,334.151659
103,20238,302,408,625.953722,625.3623867,625.6580544
103,20240,306,407,0,0,0
103,20246,304,409,524.8810997,524.2422829,524.5616913
103,20248,306,402,4008.921333,4031.472343,4020.196838
103,20251,303,406,118.0041978,118.0085375,118.0063677
103,20252,306,407,918.369894,916.8983936,917.6341438
103,20253,306,407,5715.2948,5723.799133,5719.546967
103,20254,303,401,2405.277542,2406.378036,2405.827789
103,20256,307,403,571.5614414,570.9978008,571.2796211
103,20258,306,407,4214.594604,4219.268463,4216.931534
103,20259,306,407,1323.842312,1316.064075,1319.953194
103,20267,303,401,420.1423035,419.6123352,419.8773193
103,20272,308,404,10114.51242,10113.34647,10113.92944
103,20278,305,412,4662.828232,4662.761673,4662.794952
103,20283,306,407,3019.327988,3019.714218,3019.521103
103,20284,304,409,265.0268574,265.0021915,265.0145245
103,20291,306,407,4305.849457,4311.786041,4308.817749
103,20292,305,412,1566.075127,1566.934746,1566.504936
103,20296,305,412,830.6523819,830.321701,830.4870415
103,20297,306,407,400.8229074,400.8408728,400.8318901
103,20300,305,412,55.54650807,55.54694867,55.54672837
103,20310,302,408,369.8833599,370.8085022,370.3459311
103,20311,307,403,974.1984482,973.4065323,973.8024902
103,20313,305,412,-493.4225101,-478.816431,-486.1194706
103,20316,301,405,-164.6244888,-164.7761841,-164.7003365
103,20320,306,407,318.7894974,318.6094513,318.6994743
103,20321,302,408,452.2359257,452.1113987,452.1736622
103,20323,305,412,3164.394318,3161.638702,3163.01651
103,20324,303,401,2439.500595,2440.791153,2440.145874
103,20325,308,404,737.7254887,738.5788326,738.1521606
103,20329,308,404,3110.115463,3113.667343,3111.891403
103,20336,303,401,330.0070887,326.4325972,328.2198429
103,20337,302,408,1156.086067,1156.399818,1156.242943
103,20341,308,404,1471.235935,1470.864742,1471.050339
103,20343,304,409,873.2514935,874.1040821,873.6777878
103,20344,308,404,3161.846611,3162.518776,3162.182693
103,20346,306,407,1649.937096,1651.094017,1650.515556
103,20347,308,404,5080.201462,5118.205521,5099.203491
103,20350,305,412,7687.975952,7671.736572,7679.856262
103,20351,305,412,213.5268006,213.5482516,213.5375261
103,20352,305,412,1056.676758,1051.995804,1054.336281
103,20355,303,401,199.4658155,200.4341536,199.9499846
103,20356,308,404,2976.129913,2979.024811,2977.577362
103,20357,301,405,1078.876026,1079.029476,1078.952751
103,20358,302,408,12576.53873,12602.18076,12589.35974
103,20359,305,412,1910.823753,1910.948555,1910.886154
103,20366,302,408,313.484787,313.4907112,313.4877491
103,20368,306,407,1605.841621,1605.351311,1605.596466
103,20384,307,403,669.3195801,669.3259354,669.3227577
103,20385,306,407,5056.24321,5050.928726,5053.585968
103,20387,305,412,358.9224224,358.6203022,358.7713623
103,20389,302,408,482.3576365,483.2572927,482.8074646
103,20390,303,401,1529.695637,1529.804485,1529.750061
103,20392,306,407,503.2813864,515.4985018,509.3899441
103,20394,303,406,158.8473382,158.820909,158.8341236
103,20396,305,412,8345.773224,8346.660553,8346.216888
103,20398,303,401,5773.778244,5789.157242,5781.467743
103,20403,306,407,4173.293274,4178.289978,4175.791626
103,20404,303,401,955.3675365,955.4638004,955.4156685
103,20405,302,408,1167.038044,1164.393536,1165.71579
103,20407,305,412,1161.197567,1161.163654,1161.180611
103,20412,306,407,379.0455732,379.2529669,379.1492701
103,20413,306,407,50.17336774,41.16738629,45.67037702
103,20414,308,404,1926.565872,1922.390732,1924.478302
103,20415,305,412,291.5486193,291.5381002,291.5433598
103,20418,307,403,64.37747526,65.35506678,64.86627102
103,20419,306,407,1376.653549,1376.156128,1376.404839
103,20422,302,408,621.5147362,621.4800301,621.4973831
103,20427,302,408,717.0134354,716.9266319,716.9700336
103,20428,303,401,6763.949051,6759.41246,6761.680756
103,20433,305,412,491.8616791,492.2182922,492.0399857
103,20434,306,407,292.6469088,292.9410315,292.7939701
103,20438,304,409,846.6116886,847.2448177,846.9282532
103,20445,303,401,4920.251038,4918.880127,4919.565582
103,20447,304,409,1174.236965,1174.666309,1174.451637
103,20449,306,407,4151.420609,4157.326035,4154.373322
103,20452,301,405,1078.451759,1078.43499,1078.443375
103,20456,304,409,569.5408783,568.8469925,569.1939354
103,20457,305,412,4894.902817,4888.420547,4891.661682
103,20459,305,412,162.1719217,162.5919771,162.3819494
103,20461,303,406,256.38869,255.9531145,256.1709023
103,20464,307,403,1279.40609,1280.549583,1279.977837
103,20465,302,408,2427.915474,2419.09182,2423.503647
103,20472,308,404,1459.660828,1459.773911,1459.717369
103,20473,306,407,629.7966328,629.256712,629.5266724
103,20478,302,408,773.1177864,774.3222084,773.7199974
103,20479,302,408,1011.507568,1011.567078,1011.537323
103,20480,307,403,280.586525,282.5318565,281.5591908
103,20483,305,412,5103.262329,5103.291016,5103.276672
103,20492,307,403,546.3847885,546.2849655,546.334877
103,20494,304,409,262.7916431,262.8247356,262.8081894
103,20501,306,407,2420.178482,2419.581039,2419.879761
103,20503,308,404,3032.90271,3036.690643,3034.796677
103,20504,307,403,884.1286678,882.6550846,883.3918762
103,20515,305,412,607.8849297,608.075573,607.9802513
103,20522,305,412,594.3104572,594.3038158,594.3071365
103,20523,308,404,3441.952827,3448.436882,3445.194855
103,20525,301,405,1613.315697,1609.363899,1611.339798
103,20527,303,406,223.9363408,223.9443564,223.9403486
103,20531,307,403,1007.170929,1005.118118,1006.144524
103,20533,305,412,848.2227325,847.9885101,848.1056213
103,20540,303,401,311.5913105,310.8432293,311.2172699
103,20545,305,412,360.4004622,360.4013681,360.4009151
103,20547,305,412,197.3492761,197.6668983,197.5080872
103,20549,307,403,2975.869232,2975.964874,2975.917053
103,20551,306,407,0,0,0
103,20554,305,412,0,0,0
103,20555,308,404,2713.752083,2714.216362,2713.984222
103,20556,306,407,290.9910507,291.0024719,290.9967613
103,20561,303,401,945.5676041,946.1417999,945.854702
103,20563,303,401,369.1889553,369.8585911,369.5237732
103,20565,305,412,357.154171,357.1562843,357.1552277
103,20567,303,406,224.3201489,223.9761691,224.148159
103,20568,306,407,809.6377659,809.4000149,809.5188904
103,20569,303,401,1902.075272,1905.968475,1904.021873
103,20573,306,407,122.6941152,122.9047351,122.7994251
103,20575,308,404,10392.61642,10441.51932,10417.06787
103,20580,302,408,584.2238865,584.2149105,584.2193985
103,20581,305,412,1422.018475,1422.492023,1422.255249
103,20582,302,408,5263.481995,5261.795715,5262.638855
103,20583,306,407,14399.21039,14362.05182,14380.6311
103,20587,306,407,405.2158651,405.6125727,405.4142189
103,20589,303,401,280.2191515,280.3661375,280.2926445
103,20593,303,401,219.6642437,221.6532955,220.6587696
103,20596,302,408,534.33535,534.4122467,534.3737984
103,20597,302,408,3266.012924,3283.273727,3274.643326
103,20600,307,403,1080.28125,1076.390579,1078.335915
103,20604,307,403,2488.967857,2491.103096,2490.035477
103,20608,302,408,815.2588253,815.3576298,815.3082275
103,20614,304,409,595.1040039,594.7011414,594.9025726
103,20617,307,403,1670.413456,1670.455685,1670.43457
103,20618,307,403,2374.707207,2369.813667,2372.260437
103,20625,302,408,654.7384129,654.3558254,654.5471191
103,20627,307,403,1957.672592,1964.899734,1961.286163
103,20628,303,401,2246.879898,2248.347916,2247.613907
103,20631,307,403,2931.807281,2931.544769,2931.676025
103,20636,306,407,372.8726883,372.9214363,372.8970623
103,20648,305,412,497.4293995,497.6445675,497.5369835
103,20649,308,404,408.0696945,408.0796738,408.0746841
103,20653,305,412,-15.25241792,-9.055444598,-12.15393126
103,20654,307,403,407.0929899,406.4392862,406.7661381
103,20655,306,407,575.9001083,576.149147,576.0246277
103,20657,303,410,130.6871624,130.6784134,130.6827879
103,20660,308,404,2893.643555,2888.968597,2891.306076
103,20661,302,408,2102.090149,2103.000641,2102.545395
103,20662,305,412,944.7823143,943.7175941,944.2499542
103,20664,307,403,2957.327148,2957.4487,2957.387924
103,20666,307,403,2857.080948,2857.587631,2857.33429
103,20674,308,404,2917.726471,2921.141174,2919.433823
103,20675,307,403,2551.478981,2551.299644,2551.389313
103,20678,303,401,675.7137203,675.7294941,675.7216072
103,20683,302,408,1099.496437,1099.986824,1099.741631
103,20684,303,401,2061.176224,2061.233292,2061.204758
103,20687,307,403,0,0,0
103,20693,308,404,5909.808914,5905.140121,5907.474518
103,20694,305,412,217.8460808,217.845686,217.8458834
103,20696,305,412,1750.23682,1749.811855,1750.024338
103,20697,304,409,349.2188425,349.3816786,349.3002605
103,20699,306,407,1,1,1
103,20701,302,408,1970.404854,1974.473839,1972.439346
103,20702,305,412,118.4057031,118.4117522,118.4087276
103,20703,302,408,979.1046982,978.9613266,979.0330124
103,20704,307,403,1526.950382,1524.733654,1525.842018
103,20707,306,407,280.7062426,280.712863,280.7095528
103,20709,302,408,392.1687918,392.1951838,392.1819878
103,20711,304,409,316.483984,316.761446,316.622715
103,20712,306,407,686.3795872,686.2592869,686.319437
103,20714,305,412,1751.820259,1751.828499,1751.824379
103,20717,303,401,531.6754971,531.1111012,531.3932991
103,20720,303,401,2406.220741,2404.909782,2405.565262
103,20722,306,407,240.9580345,240.9268074,240.942421
103,20727,302,408,3161.951332,3158.292351,3160.121841
103,20730,302,408,328.8651276,329.3122864,329.088707
103,20731,302,408,243.7374105,241.2231455,242.480278
103,20734,306,407,1447.345638,1442.087498,1444.716568
103,20737,308,404,242.6581326,242.5708447,242.6144886
103,20738,305,412,268.6999645,268.8456211,268.7727928
103,20739,305,412,804.2325878,805.1147938,804.6736908
103,20740,304,409,258.9373121,258.9937868,258.9655495
103,20743,305,412,0,0,0
103,20744,302,408,785.4292908,786.2522659,785.8407784
103,20747,302,408,442.4909344,442.269083,442.3800087
103,20750,306,407,4198.123169,4201.593933,4199.858551
103,20753,308,404,2487.047485,2476.782928,2481.915207
103,20759,302,408,3498.671463,3479.871857,3489.27166
103,20763,308,404,1053.0891,1050.821117,1051.955109
103,20764,305,412,1830.421902,1830.45174,1830.436821
103,20766,306,407,479.0564842,480.9524422,480.0044632
103,20768,308,404,1706.583027,1706.580502,1706.581764
103,20773,303,401,798.0769205,819.1266012,808.6017609
103,20775,306,407,386.5122471,387.0526257,386.7824364
103,20777,308,404,3179.592545,3182.53331,3181.062927
103,20782,303,406,74.23365951,74.6487391,74.4411993
103,20786,303,401,768.9017067,764.7440376,766.8228722
103,20789,302,408,1391.390995,1391.446377,1391.418686
103,20795,307,403,1028.554268,1018.007317,1023.280792
103,20797,305,412,276.4529791,276.3177404,276.3853598
103,20803,304,409,555.4071674,554.9801006,555.193634
103,20805,306,407,1470.212444,1466.757389,1468.484917
103,20808,306,407,496.4416676,496.3807888,496.4112282
103,20810,306,407,2352.823296,2354.026833,2353.425064
103,20816,306,407,297.5428953,297.5977144,297.5703049
103,20820,306,407,214.2550063,215.9608197,215.107913
103,20822,306,407,4292.645813,4296.689819,4294.667816
103,20825,308,404,184.9981737,185.0710821,185.0346279
103,20827,303,401,1247.829323,1247.434502,1247.631912
103,20840,303,401,919.1794605,917.7838116,918.481636
103,20841,307,403,2330.678505,2333.562065,2332.120285
103,20842,308,404,4613.005295,4611.579056,4612.292175
103,20849,305,412,1018.28112,1024.991203,1021.636162
103,20854,302,408,2043.50164,2047.993721,2045.747681
103,20860,302,408,425.8490944,426.7301941,426.2896442
103,20862,307,403,308.1360426,307.7041826,307.9201126
103,20868,308,404,330,330,330
103,20877,308,404,1893.597809,1898.647369,1896.122589
103,20878,303,401,713.2169952,714.1322479,713.6746216
103,20879,305,412,2194.30291,2199.511024,2196.906967
103,20880,305,412,1200.470882,1200.965351,1200.718117
103,20885,306,407,7761.687134,7781.744263,7771.715698
103,20886,303,410,278.2731295,278.1859922,278.2295609
103,20892,306,407,365.5234938,366.2112207,365.8673573
103,20896,307,403,1227.467365,1230.266476,1228.86692
103,20897,306,407,755.7752457,756.1165962,755.9459209
103,20900,306,407,391.866827,390.6817722,391.2742996
